Video,Shot_Boundary,Video,Duration,Video,Entropy,Video,Average_Intensities_60,Video,Optical_Flow,Video,Funny,Video,Average_Memorability,Video,Language,Video,Topics,Video,Average_Intensities,Video,Average_Intensities_30,Video,Average_Hue,Video,Exciting,Video,Median_Hue,Video,Effectiveness,Video,Sentiments
1qB0lb401ZU,8.0,JqfCxPdrv1U,40,1qB0lb401ZU,0.5916727785823275,pwF74hxbs6o,0.3638550890488131,yZaOUpzq4Kw,696768.44183,G1FV7dND0NY,1.0,VyM9ok6Z3PY,0.7233127413257476,SCNB1z360A0,1.0,1zPYW6Ipgok,10,pwF74hxbs6o,0.3322824687141377,pwF74hxbs6o,0.4316571432013269,pwF74hxbs6o,"[0.3649756801945585, 0.35527787277701783, 0.3416685666514668]",G1FV7dND0NY,0.2,pwF74hxbs6o,"[0.34628362973096216, 0.3332877336981304, 0.315640674874601]",pwF74hxbs6o,3,QT8AiihKFR0,18
797j7LY1eb4,12.0,a2RY14Zqdvw,63,797j7LY1eb4,0.9544340029249648,XIDHrWQe5FQ,0.3114873590695468,aNN9nL2vppM,1145636.69785,pwF74hxbs6o,0.2,gvEvRBeYO2M,0.7231008224189281,Y-Elr5K2Vuo,1.0,5WQWX81M8R8,9,XIDHrWQe5FQ,0.36870839718402026,XIDHrWQe5FQ,0.2771240953893454,XIDHrWQe5FQ,"[0.42962894880174296, 0.428176005355846, 0.42520742556281765]",pwF74hxbs6o,0.4,XIDHrWQe5FQ,"[0.39362745098039215, 0.3924019607843137, 0.39055010893246184]",XIDHrWQe5FQ,3,8QzYlBM30NA,30
dvWGLcdI8o8,20.0,I9Bv1J0wK3k,99,dvWGLcdI8o8,0.8577435372751958,VyM9ok6Z3PY,0.2612675771209959,7QBgCfKfXqQ,541276.84504958,XIDHrWQe5FQ,0.8,1sElYG7LmUU,0.7240103138817682,2zfqw8nhUwA,1.0,taMDXh7yBIA,26,VyM9ok6Z3PY,0.16747688659731144,VyM9ok6Z3PY,0.2529127225424221,VyM9ok6Z3PY,"[0.0, 0.0, 0.0]",XIDHrWQe5FQ,0.4,VyM9ok6Z3PY,"[0.0, 0.0, 0.0]",VyM9ok6Z3PY,3,8iHEQxJXq9I,5
ckwJXpe7fQs,95.0,EHu2hoc9ulE,15,ckwJXpe7fQs,0.7382848661434506,jOd3dJUKJFI,0.5780683105040788,Q81bsGI-JcY,1479203.1690209615,VyM9ok6Z3PY,0.4,UQtqa5F88LM,0.7248375551267103,sXAlpHSI-d0,1.0,pwF74hxbs6o,19,jOd3dJUKJFI,0.5762763980915689,jOd3dJUKJFI,0.6112156599978577,jOd3dJUKJFI,"[0.6132076277480688, 0.6131491384432561, 0.612969028520499]",VyM9ok6Z3PY,1.0,jOd3dJUKJFI,"[0.6188948306595365, 0.6188948306595365, 0.6188948306595365]",jOd3dJUKJFI,2,EmzgkMsf_GQ,6
CXO_zyozrHA,32.0,PHLxK2QKZ4Q,30,CXO_zyozrHA,0.7219280948873623,gvEvRBeYO2M,0.17166879000714866,lOGdCg61QoE,338826.549375,jOd3dJUKJFI,1.0,QT8AiihKFR0,0.7226060982793571,vPETP7-UfuI,1.0,FT7lLnd_DYE,16,gvEvRBeYO2M,0.11566146331605738,gvEvRBeYO2M,0.2010979078385984,gvEvRBeYO2M,"[0.0, 0.0, 0.0]",jOd3dJUKJFI,0.4,gvEvRBeYO2M,"[0.0, 0.0, 0.0]",gvEvRBeYO2M,5,EbnWbdR9wSY,9
BR07oZC0QHU,21.0,y5Aj3mEvCa4,62,BR07oZC0QHU,0.7070040649747601,1sElYG7LmUU,0.3322279093357248,BqS_gtuGPGQ,633880.2329699999,gvEvRBeYO2M,0.4,8QzYlBM30NA,0.7264401316642761,SxAqnB0NbEI,1.0,VyM9ok6Z3PY,9,1sElYG7LmUU,0.2502027480052382,1sElYG7LmUU,0.3265384243225848,1sElYG7LmUU,"[0.03640128644050212, 0.03639530694432654, 0.03639326976581876]",gvEvRBeYO2M,0.6,1sElYG7LmUU,"[0.03566013071895425, 0.035642701525054464, 0.035642701525054464]",1sElYG7LmUU,5,yKY2O4KFmMU,14
r5vgDdzJ_So,20.0,PqyiFtLnKkc,30,r5vgDdzJ_So,0.9182958340544896,UQtqa5F88LM,0.5174454292841489,jqQbiJy1Ys0,1249394.8484930557,1sElYG7LmUU,0.4,8iHEQxJXq9I,0.7275297509299384,MNjWQlr63i4,0.0,jOd3dJUKJFI,9,UQtqa5F88LM,0.5033534839108651,UQtqa5F88LM,0.5122442274612543,UQtqa5F88LM,"[0.5487155803679499, 0.5471989984265311, 0.5438669132776567]",1sElYG7LmUU,0.6,UQtqa5F88LM,"[0.5522875816993464, 0.5521968046477851, 0.5497276688453159]",UQtqa5F88LM,5,d6gJ6dACtqc,5
x7AIfMpyHtA,13.0,5I7VtzGcgtk,19,x7AIfMpyHtA,0.9811522341999132,QT8AiihKFR0,0.17009760162945994,-u8ejR98KRE,1675229.6035625,UQtqa5F88LM,0.8,EmzgkMsf_GQ,0.7255133083372405,R4vkVHijdQk,1.0,gvEvRBeYO2M,7,QT8AiihKFR0,0.17711158614525885,QT8AiihKFR0,0.18637788136526787,QT8AiihKFR0,"[0.1741238255718955, 0.1741238255718955, 0.1741238255718955]",UQtqa5F88LM,0.4,QT8AiihKFR0,"[0.17916666666666667, 0.17916666666666667, 0.17916666666666667]",QT8AiihKFR0,5,Ug75diEyiA0,6
5o9Dp6D91fI,28.0,zAGRVQG2dyc,31,5o9Dp6D91fI,0.8042522359016423,vJIwQtUZYy0,0.3680927493019938,B7g63DAr_i0,1363603.0820487805,QT8AiihKFR0,0.4,EbnWbdR9wSY,0.7242956984610784,H50wW4eAFKo,1.0,1sElYG7LmUU,19,vJIwQtUZYy0,0.3438136746193037,vJIwQtUZYy0,0.4611834157072037,vJIwQtUZYy0,"[0.3513880945896878, 0.3528590232389252, 0.3555818809005082]",QT8AiihKFR0,0.6,vJIwQtUZYy0,"[0.3947712418300654, 0.39994553376906317, 0.409640522875817]",vJIwQtUZYy0,4,XHSoS4p9688,6
KuNcSp2T4Lw,7.0,F_M7zOew2Pc,50,KuNcSp2T4Lw,0.6690158350565576,8QzYlBM30NA,0.5776591911676521,d4gb13p2Vao,1352671.7375266666,vJIwQtUZYy0,0.4,em040d_x7xI,0.7242094129323959,DwhTYFwfACA,1.0,UQtqa5F88LM,2,8QzYlBM30NA,0.6141757460834424,8QzYlBM30NA,0.5769073774259066,8QzYlBM30NA,"[0.7170319270030111, 0.7184515219945653, 0.715817865535728]",vJIwQtUZYy0,0.4,8QzYlBM30NA,"[0.7136373650583829, 0.7153337739590219, 0.7141220533157083]",8QzYlBM30NA,5,XLpQDBP20X0,1
bwMqup0CERc,5.0,MQfikxbS4zE,54,bwMqup0CERc,0.8960382325345575,8iHEQxJXq9I,0.3544478184941217,5zjTJ4YPfDw,829147.3661947311,8QzYlBM30NA,1.0,d6gJ6dACtqc,0.7240849062800407,psmD1DVPIrU,1.0,QT8AiihKFR0,17,8iHEQxJXq9I,0.4950213829094802,8iHEQxJXq9I,0.4072508468649981,8iHEQxJXq9I,"[0.8988337418300661, 0.9009044117647065, 0.9027563997821344]",8QzYlBM30NA,0.6,8iHEQxJXq9I,"[0.8980392156862745, 0.9019607843137255, 0.9045751633986928]",8iHEQxJXq9I,3,6_WAmt3cMdk,6
AU1iq9rqYJ0,12.0,a05vigJA4SY,60,AU1iq9rqYJ0,0.9544340029249648,EmzgkMsf_GQ,0.5192595257318409,7kxXVnAtnOQ,1205958.05765,8iHEQxJXq9I,0.2,Ug75diEyiA0,0.7249485433101654,LfdiClhlLZk,1.0,8QzYlBM30NA,11,EmzgkMsf_GQ,0.5156594889801029,EmzgkMsf_GQ,0.5451153243534061,EmzgkMsf_GQ,"[0.4087801171193114, 0.6210051556854621, 0.5995064801282832]",8iHEQxJXq9I,0.0,EmzgkMsf_GQ,"[0.4169406893192059, 0.6242236024844721, 0.6013031299476312]",EmzgkMsf_GQ,5,x7AIfMpyHtA,4
g_dFf9mWxPI,14.0,WA1h9h7-_Z4,60,g_dFf9mWxPI,0.783776947484701,EbnWbdR9wSY,0.390005544876366,MX3P_fcgtHM,784648.1075666667,EmzgkMsf_GQ,1.0,XHSoS4p9688,0.7258260127376107,TNCJh9WwU6w,1.0,8iHEQxJXq9I,21,EbnWbdR9wSY,0.3669417688896697,EbnWbdR9wSY,0.40412436903459775,EbnWbdR9wSY,"[0.37348832179930846, 0.37702702486223266, 0.38382405004485454]",EmzgkMsf_GQ,0.4,EbnWbdR9wSY,"[0.3495770857362553, 0.3493079584775087, 0.35403690888119954]",EbnWbdR9wSY,4,ck14LKBI9GM,18
kfzqUsGMHE0,12.0,4JhzwNuo75M,62,kfzqUsGMHE0,0.644694043811662,J2pIvg-2vEY,0.4415254775795258,SqtxzgFpP6U,707818.5632666667,EbnWbdR9wSY,1.0,btu1hCc5F_U,0.7269165410714991,__CTejhHZSU,1.0,EmzgkMsf_GQ,26,J2pIvg-2vEY,0.3838584723736593,J2pIvg-2vEY,0.5061248358863125,J2pIvg-2vEY,"[0.3556977662860015, 0.35483233678086623, 0.3539685681965094]",EbnWbdR9wSY,0.8,J2pIvg-2vEY,"[0.35824175824175825, 0.3576599870717518, 0.3575091575091575]",J2pIvg-2vEY,3,MTx9-ohAeWo,1
-nYhixp7bXI,16.0,W-dbAzEERb8,16,-nYhixp7bXI,0.9967916319816366,d6gJ6dACtqc,0.2363878528826757,-T7zyezBkuY,1528300.6366681815,J2pIvg-2vEY,0.0,6_WAmt3cMdk,0.7242785135904948,V1-qbHbuNBU,1.0,EbnWbdR9wSY,12,d6gJ6dACtqc,0.2494747050577341,d6gJ6dACtqc,0.20711062614984266,d6gJ6dACtqc,"[0.24417064413484693, 0.24178835569315438, 0.23913409442724456]",J2pIvg-2vEY,0.8,d6gJ6dACtqc,"[0.2089783281733746, 0.2082043343653251, 0.20567595459236326]",d6gJ6dACtqc,3,_NJKQkQu3NI,4
BDj1fYlwR00,2.0,sgG6uztmhA0,32,BDj1fYlwR00,0.1792560669283215,Ug75diEyiA0,0.387615538335972,kZCbvpJ4O6c,1147042.9550311477,d6gJ6dACtqc,0.4,x7AIfMpyHtA,0.7247553750088341,Hzgzim5m7oU,1.0,J2pIvg-2vEY,19,Ug75diEyiA0,0.3421490879564165,Ug75diEyiA0,0.4542070317119905,Ug75diEyiA0,"[0.2102797314578005, 0.21040840792838875, 0.20921746234725783]",d6gJ6dACtqc,0.6,Ug75diEyiA0,"[0.15916453537936914, 0.1592924126172208, 0.15967604433077578]",Ug75diEyiA0,5,uDCsU5wUvdQ,18
BDan7ClvO3Y,17.0,WTHkY42X8FI,30,BDan7ClvO3Y,0.9871377743721864,XHSoS4p9688,0.6133756651542809,1jP4O7rEHQ8,851894.7031161289,Ug75diEyiA0,1.0,ck14LKBI9GM,0.7236733908923167,_Kmh4BbJPz8,1.0,d6gJ6dACtqc,21,XHSoS4p9688,0.599957137711179,XHSoS4p9688,0.5701559055975118,XHSoS4p9688,"[0.6172270609632754, 0.6175118901727364, 0.617641806722689]",Ug75diEyiA0,0.4,XHSoS4p9688,"[0.60078197945845, 0.6034197012138188, 0.6056839402427637]",XHSoS4p9688,5,ZjFK3L4cvQs,4
tDIEpusrQyE,9.0,1dcPHVFHCRY,38,tDIEpusrQyE,0.8812908992306927,btu1hCc5F_U,0.7379711411707415,eWHF6rmt1WE,863058.5818000002,XHSoS4p9688,0.8,MTx9-ohAeWo,0.7243658047297905,8ciagGASro0,1.0,Ug75diEyiA0,1,btu1hCc5F_U,0.8422191278250403,btu1hCc5F_U,0.6288133266070445,btu1hCc5F_U,"[0.9998193175012373, 0.9998549104236649, 0.9998847746269814]",XHSoS4p9688,1.0,btu1hCc5F_U,"[1.0, 1.0, 1.0]",btu1hCc5F_U,1,yXE_p_1Squg,1
xLhJIFC8xkY,29.0,a0YTHkqtzOI,54,xLhJIFC8xkY,0.9626147059982516,6_WAmt3cMdk,0.3347501775120658,yD94CV7kLHE,1035658.1522903224,btu1hCc5F_U,0.4,_NJKQkQu3NI,0.7247344811757406,o1BiFTk5Acw,1.0,XHSoS4p9688,21,6_WAmt3cMdk,0.2580589004945193,6_WAmt3cMdk,0.34275197921243344,6_WAmt3cMdk,"[4.85838779956427e-05, 4.85838779956427e-05, 4.814814814814814e-05]",btu1hCc5F_U,0.0,6_WAmt3cMdk,"[2.6143790849673204e-05, 2.6143790849673204e-05, 2.6143790849673204e-05]",6_WAmt3cMdk,3,6iQ7ZDUutU4,7
Vot3KDw2z3o,19.0,86IpU3g-S8Q,20,Vot3KDw2z3o,0.7908580905528101,x7AIfMpyHtA,0.4838790049204289,mcEV4TeUxRY,731379.7308233333,6_WAmt3cMdk,0.6,uDCsU5wUvdQ,0.7243113890290259,TnXArm-NViI,1.0,btu1hCc5F_U,32,x7AIfMpyHtA,0.4834013527117997,x7AIfMpyHtA,0.4960580072663029,x7AIfMpyHtA,"[0.5182963022165388, 0.5186056940892303, 0.5189930999573742]",6_WAmt3cMdk,0.4,x7AIfMpyHtA,"[0.5168371696504689, 0.517540494458653, 0.5180946291560101]",x7AIfMpyHtA,5,TnBHGpp0pVU,10
sWS0GVOQPs0,14.0,1z-36uCr9XI,74,sWS0GVOQPs0,0.9932338197397066,MTx9-ohAeWo,0.4157655019073539,st7eMfykiVE,1523577.8366153848,x7AIfMpyHtA,0.6,ZjFK3L4cvQs,0.7246377733018663,GTkpq85sFO4,0.0,6_WAmt3cMdk,12,MTx9-ohAeWo,0.35250845766854083,MTx9-ohAeWo,0.4960133732589786,MTx9-ohAeWo,"[0.39706572132890067, 0.3983465635389101, 0.4001781413257345]",x7AIfMpyHtA,0.4,MTx9-ohAeWo,"[0.4416039079991858, 0.44101363728882553, 0.44061333876111]",MTx9-ohAeWo,4,7-kSZsvBY-A,5
C6d4o6hxZOY,17.0,_U_4J_e6tQM,65,C6d4o6hxZOY,0.7732266742876346,_NJKQkQu3NI,0.4327863184239592,gYQbQmtA6IU,1690357.4401290326,MTx9-ohAeWo,0.2,yXE_p_1Squg,0.7256749369002677,ULJBEQ6-NLE,1.0,x7AIfMpyHtA,1,_NJKQkQu3NI,0.4670591214691816,_NJKQkQu3NI,0.3684098096364881,_NJKQkQu3NI,"[0.5849366013071896, 0.5813022875816993, 0.5775208605664485]",MTx9-ohAeWo,1.0,_NJKQkQu3NI,"[0.611921568627451, 0.6125751633986929, 0.6072418300653595]",_NJKQkQu3NI,4,NX0i5rLzAP4,3
QUOqFV_v5po,20.0,dZmuTGFusIs,29,QUOqFV_v5po,0.9182958340544896,uDCsU5wUvdQ,0.360682503911083,BUpky0h5_PE,1289117.0687608696,_NJKQkQu3NI,0.8,6iQ7ZDUutU4,0.7231727569333969,oVngo_slWJ4,1.0,ck14LKBI9GM,8,uDCsU5wUvdQ,0.34362884843683816,uDCsU5wUvdQ,0.40946603380877816,uDCsU5wUvdQ,"[0.4074352078794481, 0.40740445715323165, 0.40795808369644165]",_NJKQkQu3NI,1.0,uDCsU5wUvdQ,"[0.44193899782135077, 0.4398692810457516, 0.44052287581699345]",uDCsU5wUvdQ,5,2f_kavukuKI,13
Hs6AebdPhSU,17.0,Iy5jiYWuNKo,34,Hs6AebdPhSU,0.9871377743721864,ZjFK3L4cvQs,0.2676399136374045,qN-qliCpTmg,2122622.922266667,uDCsU5wUvdQ,0.2,TnBHGpp0pVU,0.7247599548763699,iqEEQpleFJQ,1.0,MTx9-ohAeWo,21,ZjFK3L4cvQs,0.30413698140365186,ZjFK3L4cvQs,0.2572991120316552,ZjFK3L4cvQs,"[0.21523474945533777, 0.21696446078431364, 0.2172852668845317]",uDCsU5wUvdQ,0.6,ZjFK3L4cvQs,"[0.2074074074074074, 0.20873638344226578, 0.20845315904139436]",ZjFK3L4cvQs,3,dHyPPvksUTs,18
WikU5oIkL8c,54.0,gMa5xYEMyls,30,WikU5oIkL8c,0.7553754125614288,yXE_p_1Squg,0.5478248462016346,1KkVdbUr250,1046022.7209333334,ZjFK3L4cvQs,0.2,7-kSZsvBY-A,0.72290682144787,T4tOvkvCvwQ,1.0,_NJKQkQu3NI,21,yXE_p_1Squg,0.5440016612587233,yXE_p_1Squg,0.5313779533690254,yXE_p_1Squg,"[0.3913089626876393, 0.39718734288587254, 0.39936905210802265]",ZjFK3L4cvQs,0.4,yXE_p_1Squg,"[0.3842490842490842, 0.38948502477914243, 0.39082094376212023]",yXE_p_1Squg,5,Avsp_UJ3mrY,19
_yl7YfEyK4Y,12.0,sV6ITSt4jzM,30,_yl7YfEyK4Y,0.7219280948873623,6iQ7ZDUutU4,0.14861755374497182,u06rDf-kUt0,1632183.056438597,yXE_p_1Squg,0.6,NX0i5rLzAP4,0.7240908328029845,5r_KVwao1aU,1.0,uDCsU5wUvdQ,19,6iQ7ZDUutU4,0.12964911427731696,6iQ7ZDUutU4,0.16273803712570306,6iQ7ZDUutU4,"[0.11413888347833613, 0.11600173678743024, 0.11812102324373454]",yXE_p_1Squg,0.8,6iQ7ZDUutU4,"[0.07827554863004806, 0.07993767043241137, 0.08196338137904167]",6iQ7ZDUutU4,5,-5X2kzIDroA,25
UYTrnuXHces,12.0,rUFnH7KYMFE,37,UYTrnuXHces,0.9709505944546686,TnBHGpp0pVU,0.3641272783631636,q-dGW2ataZ8,583598.61555,6iQ7ZDUutU4,0.4,2f_kavukuKI,0.7239577174186707,nX9P6skzZNU,1.0,ZjFK3L4cvQs,19,TnBHGpp0pVU,0.363282297807069,TnBHGpp0pVU,0.3699513997078325,TnBHGpp0pVU,"[0.4663252541757445, 0.4630005809731301, 0.4568269244734928]",6iQ7ZDUutU4,0.6,TnBHGpp0pVU,"[0.47135511982570805, 0.4682962962962963, 0.46352069716775596]",TnBHGpp0pVU,3,lvVOtwezkXU,5
obC8w93I5HA,66.0,aSdqsA3fzLA,15,obC8w93I5HA,0.6193821946787638,7-kSZsvBY-A,0.19632489665546893,5hBqqxYcDN8,1402800.049744445,TnBHGpp0pVU,0.2,jEZMSF2jNYg,0.7235272824764252,-c7Ca2CY6x8,0.0,yXE_p_1Squg,1,7-kSZsvBY-A,0.1390481386960737,7-kSZsvBY-A,0.19680089152874156,7-kSZsvBY-A,"[0.0, 0.0, 0.0]",TnBHGpp0pVU,0.2,7-kSZsvBY-A,"[0.0, 0.0, 0.0]",7-kSZsvBY-A,5,uNMRTsGR2IE,8
12sqXKF6Zv4,26.0,laot_Eomr3s,30,12sqXKF6Zv4,0.6373874992221911,NX0i5rLzAP4,0.4112648162019697,j2KZDg7giDk,1001176.9421966666,7-kSZsvBY-A,0.6,Avsp_UJ3mrY,0.7253843106721577,p916yeFa2Xk,1.0,rCwn1NTK-50,21,NX0i5rLzAP4,0.4447830663018499,NX0i5rLzAP4,0.38931413291383793,NX0i5rLzAP4,"[0.4932753405669388, 0.4898290280531691, 0.48690963042520385]",7-kSZsvBY-A,0.2,NX0i5rLzAP4,"[0.425567305573915, 0.4221524564882133, 0.4186935448336638]",NX0i5rLzAP4,3,c4LCP48QYl0,1
43_vQdp2k_o,4.0,qAGVilt3Rls,44,43_vQdp2k_o,0.8366407419411673,2f_kavukuKI,0.2400814260532588,3iHP5bBWFrw,1288759.48384375,NX0i5rLzAP4,0.4,-5X2kzIDroA,0.7249150378950711,cvnqS95cEJ8,0.0,_3sLwG1ZSBA,27,2f_kavukuKI,0.2483729120167893,2f_kavukuKI,0.25506587332923875,2f_kavukuKI,"[0.15685469322603804, 0.15555380822849385, 0.15654595942423213]",NX0i5rLzAP4,0.4,2f_kavukuKI,"[0.1431032528618384, 0.14351127734330726, 0.14391930182477614]",2f_kavukuKI,5,14xmGANmavI,6
7DrFY3H-u8w,29.0,Kjmq-ADfcGw,98,7DrFY3H-u8w,0.9991983542636398,jEZMSF2jNYg,0.20671901347268892,mSzGpC5Xihc,2547436.6868032785,2f_kavukuKI,0.0,e-r7gp51KQU,0.7241562132177681,VMxyZQfMmM4,1.0,7-kSZsvBY-A,17,jEZMSF2jNYg,0.151385271982934,jEZMSF2jNYg,0.2045910557936528,jEZMSF2jNYg,"[0.0, 0.0, 0.0]",2f_kavukuKI,0.0,jEZMSF2jNYg,"[0.0, 0.0, 0.0]",jEZMSF2jNYg,2,WpByXzdMQfk,14
moPBR6os8Z0,35.0,1zPYW6Ipgok,31,moPBR6os8Z0,0.9910760598382222,Avsp_UJ3mrY,0.6580116660371607,Iy5jiYWuNKo,1122036.571626471,jEZMSF2jNYg,0.4,uNMRTsGR2IE,0.7243803421656291,Vq8LsV8heLc,1.0,NX0i5rLzAP4,23,Avsp_UJ3mrY,0.5921452690753564,Avsp_UJ3mrY,0.6853595039441348,Avsp_UJ3mrY,"[0.5279532556750298, 0.5303822958394826, 0.5341362490336635]",jEZMSF2jNYg,0.4,Avsp_UJ3mrY,"[0.5374341134303183, 0.5388678051865907, 0.5411975542905334]",Avsp_UJ3mrY,1,ofTqo8j-k8s,1
BOZywMwhEIM,6.0,5WQWX81M8R8,70,BOZywMwhEIM,0.7219280948873623,-5X2kzIDroA,0.5999548915501851,ITyeI3YyYw8,935523.8544101922,Avsp_UJ3mrY,0.6,c4LCP48QYl0,0.7242711558938026,48zAauZBi58,1.0,2f_kavukuKI,36,-5X2kzIDroA,0.5995301125345143,-5X2kzIDroA,0.5865745740833199,-5X2kzIDroA,"[0.6396865071259985, 0.6514053422294844, 0.6492710035403046]",Avsp_UJ3mrY,0.0,-5X2kzIDroA,"[0.6503540305010893, 0.6625680827886711, 0.6604438997821351]",-5X2kzIDroA,3,BJQfT9C5Adc,15
Sfy8UYRhmpA,22.0,G1FV7dND0NY,31,Sfy8UYRhmpA,0.8366407419411673,e-r7gp51KQU,0.2729356128062181,i2MhRCYkgbI,1130246.7175653332,-5X2kzIDroA,0.0,WpByXzdMQfk,0.7240546411938138,jtwh3nQP5Uo,1.0,dHyPPvksUTs,17,e-r7gp51KQU,0.20491749026029765,e-r7gp51KQU,0.2800908144023395,e-r7gp51KQU,"[3.966644128915937e-05, 0.0, 0.0]",-5X2kzIDroA,0.6,e-r7gp51KQU,"[0.0, 0.0, 0.0]",e-r7gp51KQU,3,7gMZ62PsvRM,6
D1leFabPbPw,21.0,pwF74hxbs6o,17,D1leFabPbPw,0.8812908992306927,uNMRTsGR2IE,0.3835452041152161,yfFs0o6pCxc,962494.2144705885,lvVOtwezkXU,1.0,BJQfT9C5Adc,0.7247905251052644,NQp0z1sbtxo,-1.0,Avsp_UJ3mrY,7,uNMRTsGR2IE,0.3314684111655773,uNMRTsGR2IE,0.4131902083404891,uNMRTsGR2IE,"[0.3087457494258964, 0.3070909512453629, 0.3043905670376259]",lvVOtwezkXU,0.4,uNMRTsGR2IE,"[0.320561738208797, 0.31966083730789613, 0.3178325384207737]",uNMRTsGR2IE,4,AEMuSvSiFNU,9
bE1EwcPQF8Q,14.0,XIDHrWQe5FQ,30,bE1EwcPQF8Q,0.783776947484701,c4LCP48QYl0,0.5071879015560699,yf39vt0MKug,703206.8320166668,uNMRTsGR2IE,0.2,7gMZ62PsvRM,0.7245883126007883,oAa2O202avc,1.0,-5X2kzIDroA,18,c4LCP48QYl0,0.5098552188153405,c4LCP48QYl0,0.4519796534544031,c4LCP48QYl0,"[0.6356364606027598, 0.6347400372185913, 0.6342763934277416]",uNMRTsGR2IE,0.8,c4LCP48QYl0,"[0.6652505446623094, 0.6643790849673202, 0.6645969498910675]",c4LCP48QYl0,5,8UqZzZWZd-Y,1
4hN0ai9WzBQ,1.0,VyM9ok6Z3PY,64,4hN0ai9WzBQ,0.11911602665564835,WpByXzdMQfk,0.3904205800174442,QqScHid0h-c,1047994.8682,c4LCP48QYl0,0.6,AEMuSvSiFNU,0.7247046828269958,Qg0pO9VG1J8,1.0,lvVOtwezkXU,26,WpByXzdMQfk,0.3460342317685449,WpByXzdMQfk,0.39914987759893816,WpByXzdMQfk,"[0.3744393097089861, 0.3725564364479499, 0.3689910815350347]",c4LCP48QYl0,0.6,WpByXzdMQfk,"[0.36260269470916856, 0.36198926497973494, 0.3605542775769526]",WpByXzdMQfk,4,t0EFibqP-7w,9
-ijH3cRJ1BY,16.0,gvEvRBeYO2M,32,-ijH3cRJ1BY,0.9967916319816366,BJQfT9C5Adc,0.3298698874863051,EwrgDhck57E,1321955.8354,WpByXzdMQfk,0.6,8UqZzZWZd-Y,0.7257344350218773,ganRbr-WBiI,1.0,mxr83Vkrh00,9,BJQfT9C5Adc,0.3720628415346966,BJQfT9C5Adc,0.24625424948695296,BJQfT9C5Adc,"[0.5000441130828496, 0.4985485586227044, 0.4967591831891045]",WpByXzdMQfk,0.4,BJQfT9C5Adc,"[0.5109869646182496, 0.5095191149085332, 0.509059042611458]",BJQfT9C5Adc,5,v8J1y8o3TRg,12
HmRQvoMCfH4,18.0,1sElYG7LmUU,90,HmRQvoMCfH4,0.9709505944546686,7gMZ62PsvRM,0.37838078966251787,40qofTTQJDU,731443.0671078431,BJQfT9C5Adc,0.6,t0EFibqP-7w,0.7258438944816591,1jy3Ow_edZM,1.0,c4LCP48QYl0,21,7gMZ62PsvRM,0.3577457965049517,7gMZ62PsvRM,0.4265326768968727,7gMZ62PsvRM,"[0.26660236137465737, 0.4466823037458711, 0.4721964386112865]",BJQfT9C5Adc,0.4,7gMZ62PsvRM,"[0.248808770820156, 0.44218848829854523, 0.4725068522032469]",7gMZ62PsvRM,5,DxDsx8HfXEk,10
lYKgRdBJ-vw,27.0,UQtqa5F88LM,45,lYKgRdBJ-vw,0.8039939375227652,AEMuSvSiFNU,0.6275978310984887,CJERLygAda0,1335217.6681290322,7gMZ62PsvRM,0.8,v8J1y8o3TRg,0.7249844193458557,y9ajRIgTJNA,0.0,14xmGANmavI,22,AEMuSvSiFNU,0.6132016414567593,AEMuSvSiFNU,0.634640586799956,AEMuSvSiFNU,"[0.6046577006871127, 0.6036163482487013, 0.6039826336517513]",7gMZ62PsvRM,0.6,AEMuSvSiFNU,"[0.5925087983911513, 0.5920060331825038, 0.5921065862242333]",AEMuSvSiFNU,3,kjc8kOCB3_k,1
0B79RkBxSgU,24.0,QT8AiihKFR0,64,0B79RkBxSgU,0.7706290693639405,8UqZzZWZd-Y,0.5259387397932308,P03flnwV__0,79647.91427999997,0O1OrTcfqBI,0.0,DxDsx8HfXEk,0.7244480827759052,RsKcfsTznYE,1.0,WpByXzdMQfk,8,8UqZzZWZd-Y,0.5594342682666122,8UqZzZWZd-Y,0.5580951107047758,8UqZzZWZd-Y,"[0.606619185553009, 0.6075542717086835, 0.6073559120617943]",0O1OrTcfqBI,1.0,8UqZzZWZd-Y,"[0.5720906544435956, 0.5717341482047364, 0.5710466004583652]",8UqZzZWZd-Y,5,zv0ZPyj7S6M,25
hi5TfqXrplM,38.0,8QzYlBM30NA,30,hi5TfqXrplM,0.8595316914502932,t0EFibqP-7w,0.6127299340294327,lVQsqs7xCb8,916325.6676277777,8UqZzZWZd-Y,0.8,zt3Gvdu9mtM,0.7248228549957275,oINYoy98JJo,1.0,BJQfT9C5Adc,18,t0EFibqP-7w,0.606734740881729,t0EFibqP-7w,0.6330336825775514,t0EFibqP-7w,"[0.5997746459694991, 0.6023242613017428, 0.605951286764706]",8UqZzZWZd-Y,0.6,t0EFibqP-7w,"[0.5991830065359477, 0.6069444444444445, 0.6172794117647059]",t0EFibqP-7w,5,n_FN7pu-huU,4
