Video,Shot_Boundary,Video,Duration,Video,Shot_Boundary,Video.1,Duration,Video.2,Entropy,Video.3,Average_Intensities_60,Video.4,Optical_Flow,Video.5,Funny,Video.6,Average_Memorability,Video.7,Language,Video.8,Topics,Video.9,Average_Intensities,Video.10,Average_Intensities_30,Video.11,Average_Hue,Video.12,Exciting,Video.13,Median_Hue,Video.14,Effectiveness,Video.15,Sentiments,Video,Entropy,Video,Average_Intensities_60,Video,Optical_Flow,Video,Funny,Video,Average_Memorability,Video,Language,Video,Topics,Video,Average_Intensities,Video,Average_Intensities_30,Video,Average_Hue,Video,Exciting,Video,Median_Hue,Video,Effectiveness,Video,Sentiments,NAME ,KEY,BPM,A,B,C,D,E,F,G,Major/Minor,Sharp/Flat
ty7Fu2kIfPI,14,Nr-44GQ4_kA,70,ty7Fu2kIfPI,14,Nr-44GQ4_kA,70,ty7Fu2kIfPI,0.804252236,Nr-44GQ4_kA,0.150268164,Nr-44GQ4_kA,764074.1438,Nr-44GQ4_kA,0.4,Nr-44GQ4_kA,0.722942046,Q2TtdM4iI5k,1,Nr-44GQ4_kA,19,Nr-44GQ4_kA,0.079120171,Nr-44GQ4_kA,0.224428531,Nr-44GQ4_kA,"[0.055238499245852175, 0.055447412692887825, 0.055284666627992404]",Nr-44GQ4_kA,0.8,Nr-44GQ4_kA,"[0.028901264647870982, 0.028970878292145258, 0.029504582898248057]",Nr-44GQ4_kA,5,Nr-44GQ4_kA,1,ty7Fu2kIfPI,0.804252236,Nr-44GQ4_kA,0.150268164,Nr-44GQ4_kA,764074.1438,Nr-44GQ4_kA,0.4,Nr-44GQ4_kA,0.722942046,Q2TtdM4iI5k,1,Nr-44GQ4_kA,19,Nr-44GQ4_kA,0.079120171,Nr-44GQ4_kA,0.224428531,Nr-44GQ4_kA,"[0.055238499245852175, 0.055447412692887825, 0.055284666627992404]",Nr-44GQ4_kA,0.8,Nr-44GQ4_kA,"[0.028901264647870982, 0.028970878292145258, 0.029504582898248057]",Nr-44GQ4_kA,5,Nr-44GQ4_kA,1,,,,,,,,,,,,
TypQ-iYqiLg,56,NSvnw3tvPSk,29,TypQ-iYqiLg,56,NSvnw3tvPSk,29,TypQ-iYqiLg,0.458685816,NSvnw3tvPSk,0.669088442,NSvnw3tvPSk,900932.8261,NSvnw3tvPSk,0.8,NSvnw3tvPSk,0.726144764,Q3v-N8o3lc0,1,NSvnw3tvPSk,1,NSvnw3tvPSk,0.631494572,NSvnw3tvPSk,0.687770369,NSvnw3tvPSk,"[0.7808026506899054, 0.7818243464052286, 0.7817667029774873]",NSvnw3tvPSk,0.6,NSvnw3tvPSk,"[0.787755991285403, 0.7881917211328976, 0.7889324618736383]",NSvnw3tvPSk,5,NSvnw3tvPSk,14,TypQ-iYqiLg,0.458685816,NSvnw3tvPSk,0.669088442,NSvnw3tvPSk,900932.8261,NSvnw3tvPSk,0.8,NSvnw3tvPSk,0.726144764,Q3v-N8o3lc0,1,NSvnw3tvPSk,1,NSvnw3tvPSk,0.631494572,NSvnw3tvPSk,0.687770369,NSvnw3tvPSk,"[0.7808026506899054, 0.7818243464052286, 0.7817667029774873]",NSvnw3tvPSk,0.6,NSvnw3tvPSk,"[0.787755991285403, 0.7881917211328976, 0.7889324618736383]",NSvnw3tvPSk,5,NSvnw3tvPSk,14,,,,,,,,,,,,
TYWMe7cTsRs,10,NteAPGprDJk,87,TYWMe7cTsRs,10,NteAPGprDJk,87,TYWMe7cTsRs,0.918295834,NteAPGprDJk,0.138131715,NteAPGprDJk,1909704.318,NteAPGprDJk,0.2,NteAPGprDJk,0.723442237,Q4rR0BbTBPk,-1,NteAPGprDJk,21,NteAPGprDJk,0.078130819,NteAPGprDJk,0.198494208,NteAPGprDJk,"[0.06403487190041414, 0.06378821471336629, 0.06441218567579704]",NteAPGprDJk,0.8,NteAPGprDJk,"[0.034695404879509055, 0.03364017362670259, 0.033280945966172724]",NteAPGprDJk,5,NteAPGprDJk,4,TYWMe7cTsRs,0.918295834,NteAPGprDJk,0.138131715,NteAPGprDJk,1909704.318,NteAPGprDJk,0.2,NteAPGprDJk,0.723442237,Q4rR0BbTBPk,-1,NteAPGprDJk,21,NteAPGprDJk,0.078130819,NteAPGprDJk,0.198494208,NteAPGprDJk,"[0.06403487190041414, 0.06378821471336629, 0.06441218567579704]",NteAPGprDJk,0.8,NteAPGprDJk,"[0.034695404879509055, 0.03364017362670259, 0.033280945966172724]",NteAPGprDJk,5,NteAPGprDJk,4,,,,,,,,,,,,
tYysQOHTimo,18,NTYtw7NDm9o,16,tYysQOHTimo,18,NTYtw7NDm9o,16,tYysQOHTimo,0.845350937,NTYtw7NDm9o,0.373181133,NTYtw7NDm9o,1989978.374,NTYtw7NDm9o,0.6,NTYtw7NDm9o,0.724335566,Q4uSKvXEuZc,1,NTYtw7NDm9o,1,NTYtw7NDm9o,0.344757114,NTYtw7NDm9o,0.398579196,NTYtw7NDm9o,"[0.3288395550527902, 0.32846290011731183, 0.3280606879503937]",NTYtw7NDm9o,0.2,NTYtw7NDm9o,"[0.33961789844142787, 0.33790849673202616, 0.3377073906485671]",NTYtw7NDm9o,3,NTYtw7NDm9o,14,tYysQOHTimo,0.845350937,NTYtw7NDm9o,0.373181133,NTYtw7NDm9o,1989978.374,NTYtw7NDm9o,0.6,NTYtw7NDm9o,0.724335566,Q4uSKvXEuZc,1,NTYtw7NDm9o,1,NTYtw7NDm9o,0.344757114,NTYtw7NDm9o,0.398579196,NTYtw7NDm9o,"[0.3288395550527902, 0.32846290011731183, 0.3280606879503937]",NTYtw7NDm9o,0.2,NTYtw7NDm9o,"[0.33961789844142787, 0.33790849673202616, 0.3377073906485671]",NTYtw7NDm9o,3,NTYtw7NDm9o,14,,,,,,,,,,,,
tz25tcFSusc,43,Nu5VJMv8l3k,15,tz25tcFSusc,43,Nu5VJMv8l3k,15,tz25tcFSusc,0.989157102,Nu5VJMv8l3k,0.523329098,Nu5VJMv8l3k,228096.3769,Nu5VJMv8l3k,0,Nu5VJMv8l3k,0.724756678,q5Mjz1RTfkU,1,Nu5VJMv8l3k,23,Nu5VJMv8l3k,0.546860856,Nu5VJMv8l3k,0.54276011,Nu5VJMv8l3k,"[0.38602677923021067, 0.378891975308642, 0.37511837327523617]",Nu5VJMv8l3k,0,Nu5VJMv8l3k,"[0.32091503267973853, 0.29263616557734207, 0.27337690631808276]",Nu5VJMv8l3k,5,Nu5VJMv8l3k,8,tz25tcFSusc,0.989157102,Nu5VJMv8l3k,0.523329098,Nu5VJMv8l3k,228096.3769,Nu5VJMv8l3k,0,Nu5VJMv8l3k,0.724756678,q5Mjz1RTfkU,1,Nu5VJMv8l3k,23,Nu5VJMv8l3k,0.546860856,Nu5VJMv8l3k,0.54276011,Nu5VJMv8l3k,"[0.38602677923021067, 0.378891975308642, 0.37511837327523617]",Nu5VJMv8l3k,0,Nu5VJMv8l3k,"[0.32091503267973853, 0.29263616557734207, 0.27337690631808276]",Nu5VJMv8l3k,5,Nu5VJMv8l3k,8,,,,,,,,,,,,
tZGNqFGIpiw,24,nusZoYBbibo,68,tZGNqFGIpiw,24,nusZoYBbibo,68,tZGNqFGIpiw,0.721928095,nusZoYBbibo,0.359530167,nusZoYBbibo,1251354.766,nusZoYBbibo,0.8,nusZoYBbibo,0.72518284,Q5qZedMTkkE,1,nusZoYBbibo,8,nusZoYBbibo,0.324534608,nusZoYBbibo,0.332094783,nusZoYBbibo,"[0.06881037341407159, 0.06852714901320006, 0.0681634267268999]",nusZoYBbibo,0.8,nusZoYBbibo,"[0.06833910034602075, 0.06814686658977318, 0.06758938869665512]",nusZoYBbibo,5,nusZoYBbibo,1,tZGNqFGIpiw,0.721928095,nusZoYBbibo,0.359530167,nusZoYBbibo,1251354.766,nusZoYBbibo,0.8,nusZoYBbibo,0.72518284,Q5qZedMTkkE,1,nusZoYBbibo,8,nusZoYBbibo,0.324534608,nusZoYBbibo,0.332094783,nusZoYBbibo,"[0.06881037341407159, 0.06852714901320006, 0.0681634267268999]",nusZoYBbibo,0.8,nusZoYBbibo,"[0.06833910034602075, 0.06814686658977318, 0.06758938869665512]",nusZoYBbibo,5,nusZoYBbibo,1,,,,,,,,,,,,
tzY7qQFij_M,10,Nv5eL4onluo,15,tzY7qQFij_M,10,Nv5eL4onluo,15,tzY7qQFij_M,0.907165768,Nv5eL4onluo,0.399094845,Nv5eL4onluo,1020080.571,Nv5eL4onluo,0.2,Nv5eL4onluo,0.724794351,Q81bsGI-JcY,1,Nv5eL4onluo,21,Nv5eL4onluo,0.453938084,Nv5eL4onluo,0.299839545,Nv5eL4onluo,"[0.31841230936819165, 0.3791417029774872, 0.39483807643427743]",Nv5eL4onluo,0.2,Nv5eL4onluo,"[0.32151416122004356, 0.389760348583878, 0.40942265795206967]",Nv5eL4onluo,3,Nv5eL4onluo,5,tzY7qQFij_M,0.907165768,Nv5eL4onluo,0.399094845,Nv5eL4onluo,1020080.571,Nv5eL4onluo,0.2,Nv5eL4onluo,0.724794351,Q81bsGI-JcY,1,Nv5eL4onluo,21,Nv5eL4onluo,0.453938084,Nv5eL4onluo,0.299839545,Nv5eL4onluo,"[0.31841230936819165, 0.3791417029774872, 0.39483807643427743]",Nv5eL4onluo,0.2,Nv5eL4onluo,"[0.32151416122004356, 0.389760348583878, 0.40942265795206967]",Nv5eL4onluo,3,Nv5eL4onluo,5,,,,,,,,,,,,
u_R5j1B_jOg,0,nVa4mlFZEmM,112,u_R5j1B_jOg,0,nVa4mlFZEmM,112,u_R5j1B_jOg,0,nVa4mlFZEmM,0.254217705,nVa4mlFZEmM,1708520.157,nVa4mlFZEmM,0.2,nVa4mlFZEmM,0.723428105,q8MLuni8rzc,1,nVa4mlFZEmM,9,nVa4mlFZEmM,0.216082684,nVa4mlFZEmM,0.281946695,nVa4mlFZEmM,"[0.18199183006535946, 0.18498530870681612, 0.18848904353408022]",nVa4mlFZEmM,0.8,nVa4mlFZEmM,"[0.10894957983193278, 0.11400560224089637, 0.12880252100840336]",nVa4mlFZEmM,5,nVa4mlFZEmM,10,u_R5j1B_jOg,0,nVa4mlFZEmM,0.254217705,nVa4mlFZEmM,1708520.157,nVa4mlFZEmM,0.2,nVa4mlFZEmM,0.723428105,q8MLuni8rzc,1,nVa4mlFZEmM,9,nVa4mlFZEmM,0.216082684,nVa4mlFZEmM,0.281946695,nVa4mlFZEmM,"[0.18199183006535946, 0.18498530870681612, 0.18848904353408022]",nVa4mlFZEmM,0.8,nVa4mlFZEmM,"[0.10894957983193278, 0.11400560224089637, 0.12880252100840336]",nVa4mlFZEmM,5,nVa4mlFZEmM,10,,,,,,,,,,,,
U-AjA5VOZjc,24,NvEC1qZuehI,30,U-AjA5VOZjc,24,NvEC1qZuehI,30,U-AjA5VOZjc,0.721928095,NvEC1qZuehI,0.261809019,NvEC1qZuehI,485677.5136,NvEC1qZuehI,0.6,NvEC1qZuehI,0.72400401,q8Zc3ilbkWE,1,NvEC1qZuehI,6,NvEC1qZuehI,0.236853775,NvEC1qZuehI,0.225619467,NvEC1qZuehI,"[0.27143327274730117, 0.26192310163765875, 0.24050203789380922]",NvEC1qZuehI,0.2,NvEC1qZuehI,"[0.2062128222075347, 0.20284203569068077, 0.18990967173386208]",NvEC1qZuehI,1,NvEC1qZuehI,4,U-AjA5VOZjc,0.721928095,NvEC1qZuehI,0.261809019,NvEC1qZuehI,485677.5136,NvEC1qZuehI,0.6,NvEC1qZuehI,0.72400401,q8Zc3ilbkWE,1,NvEC1qZuehI,6,NvEC1qZuehI,0.236853775,NvEC1qZuehI,0.225619467,NvEC1qZuehI,"[0.27143327274730117, 0.26192310163765875, 0.24050203789380922]",NvEC1qZuehI,0.2,NvEC1qZuehI,"[0.2062128222075347, 0.20284203569068077, 0.18990967173386208]",NvEC1qZuehI,1,NvEC1qZuehI,4,,,,,,,,,,,,
U-VzZQGWOqA,3,nVtWGS1bAtU,30,U-VzZQGWOqA,3,nVtWGS1bAtU,30,U-VzZQGWOqA,0.286396957,nVtWGS1bAtU,0.608052456,nVtWGS1bAtU,342359.9721,nVtWGS1bAtU,0.4,nVtWGS1bAtU,0.725776064,Q9aJBgPpgYY,1,nVtWGS1bAtU,10,nVtWGS1bAtU,0.464330489,nVtWGS1bAtU,0.620902276,nVtWGS1bAtU,"[0.0, 0.0, 0.0]",nVtWGS1bAtU,0.6,nVtWGS1bAtU,"[0.0, 0.0, 0.0]",nVtWGS1bAtU,5,nVtWGS1bAtU,12,U-VzZQGWOqA,0.286396957,nVtWGS1bAtU,0.608052456,nVtWGS1bAtU,342359.9721,nVtWGS1bAtU,0.4,nVtWGS1bAtU,0.725776064,Q9aJBgPpgYY,1,nVtWGS1bAtU,10,nVtWGS1bAtU,0.464330489,nVtWGS1bAtU,0.620902276,nVtWGS1bAtU,"[0.0, 0.0, 0.0]",nVtWGS1bAtU,0.6,nVtWGS1bAtU,"[0.0, 0.0, 0.0]",nVtWGS1bAtU,5,nVtWGS1bAtU,12,,,,,,,,,,,,
u06rDf-kUt0,28,nVyYWy4dgc8,77,u06rDf-kUt0,28,nVyYWy4dgc8,77,u06rDf-kUt0,0.999777967,nVyYWy4dgc8,0.527759293,nVyYWy4dgc8,1469103.962,nVyYWy4dgc8,0.2,nVyYWy4dgc8,0.725752045,q9fms5He5bM,1,nVyYWy4dgc8,10,nVyYWy4dgc8,0.520140297,nVyYWy4dgc8,0.534758503,nVyYWy4dgc8,"[0.7234681549387431, 0.7224847742127155, 0.7204829810712163]",nVyYWy4dgc8,0.8,nVyYWy4dgc8,"[0.747907647907648, 0.7461336049571343, 0.747254053136406]",nVyYWy4dgc8,5,nVyYWy4dgc8,1,u06rDf-kUt0,0.999777967,nVyYWy4dgc8,0.527759293,nVyYWy4dgc8,1469103.962,nVyYWy4dgc8,0.2,nVyYWy4dgc8,0.725752045,q9fms5He5bM,1,nVyYWy4dgc8,10,nVyYWy4dgc8,0.520140297,nVyYWy4dgc8,0.534758503,nVyYWy4dgc8,"[0.7234681549387431, 0.7224847742127155, 0.7204829810712163]",nVyYWy4dgc8,0.8,nVyYWy4dgc8,"[0.747907647907648, 0.7461336049571343, 0.747254053136406]",nVyYWy4dgc8,5,nVyYWy4dgc8,1,,,,,,,,,,,,
U0Ezto8HG_8,23,nWJut7KQhI4,50,U0Ezto8HG_8,23,nWJut7KQhI4,50,U0Ezto8HG_8,0.736110394,nWJut7KQhI4,0.336985833,nWJut7KQhI4,1403137.343,nWJut7KQhI4,0.2,nWJut7KQhI4,0.72509412,qa3edsMzHkA,1,nWJut7KQhI4,36,nWJut7KQhI4,0.33638358,nWJut7KQhI4,0.365719196,nWJut7KQhI4,"[0.29083790849673197, 0.2883475490196078, 0.28972118736383445]",nWJut7KQhI4,0.4,nWJut7KQhI4,"[0.2927843137254902, 0.29121568627450983, 0.29226143790849674]",nWJut7KQhI4,5,nWJut7KQhI4,28,U0Ezto8HG_8,0.736110394,nWJut7KQhI4,0.336985833,nWJut7KQhI4,1403137.343,nWJut7KQhI4,0.2,nWJut7KQhI4,0.72509412,qa3edsMzHkA,1,nWJut7KQhI4,36,nWJut7KQhI4,0.33638358,nWJut7KQhI4,0.365719196,nWJut7KQhI4,"[0.29083790849673197, 0.2883475490196078, 0.28972118736383445]",nWJut7KQhI4,0.4,nWJut7KQhI4,"[0.2927843137254902, 0.29121568627450983, 0.29226143790849674]",nWJut7KQhI4,5,nWJut7KQhI4,28,,,,,,,,,,,,
u1OmpTPffQc,16,NWlOtBV5zO0,114,u1OmpTPffQc,16,NWlOtBV5zO0,114,u1OmpTPffQc,0.654080039,NWlOtBV5zO0,0.258404443,NWlOtBV5zO0,1570151.764,NWlOtBV5zO0,0,NWlOtBV5zO0,0.723586526,qAGVilt3Rls,1,NWlOtBV5zO0,21,NWlOtBV5zO0,0.190306741,NWlOtBV5zO0,0.31586503,NWlOtBV5zO0,"[0.23716336534613836, 0.23631578822004995, 0.23487737952323776]",NWlOtBV5zO0,1,NWlOtBV5zO0,"[0.2696850168638884, 0.2690161778997313, 0.2678499971417138]",NWlOtBV5zO0,4,NWlOtBV5zO0,5,u1OmpTPffQc,0.654080039,NWlOtBV5zO0,0.258404443,NWlOtBV5zO0,1570151.764,NWlOtBV5zO0,0,NWlOtBV5zO0,0.723586526,qAGVilt3Rls,1,NWlOtBV5zO0,21,NWlOtBV5zO0,0.190306741,NWlOtBV5zO0,0.31586503,NWlOtBV5zO0,"[0.23716336534613836, 0.23631578822004995, 0.23487737952323776]",NWlOtBV5zO0,1,NWlOtBV5zO0,"[0.2696850168638884, 0.2690161778997313, 0.2678499971417138]",NWlOtBV5zO0,4,NWlOtBV5zO0,5,,,,,,,,,,,,
u1QdH6ZgJ3M,21,NwM0YG_uTS8,27,u1QdH6ZgJ3M,21,NwM0YG_uTS8,27,u1QdH6ZgJ3M,0.849751137,NwM0YG_uTS8,0.724679597,NwM0YG_uTS8,1528062.27,NwM0YG_uTS8,0,NwM0YG_uTS8,0.725242771,QalnisJfHEw,1,NwM0YG_uTS8,15,NwM0YG_uTS8,0.710560826,NwM0YG_uTS8,0.727450773,NwM0YG_uTS8,"[0.7922193941679235, 0.7899709024635496, 0.790992207139266]",NwM0YG_uTS8,0.4,NwM0YG_uTS8,"[0.7929110105580693, 0.7900150829562594, 0.7902865761689292]",NwM0YG_uTS8,2,NwM0YG_uTS8,21,u1QdH6ZgJ3M,0.849751137,NwM0YG_uTS8,0.724679597,NwM0YG_uTS8,1528062.27,NwM0YG_uTS8,0,NwM0YG_uTS8,0.725242771,QalnisJfHEw,1,NwM0YG_uTS8,15,NwM0YG_uTS8,0.710560826,NwM0YG_uTS8,0.727450773,NwM0YG_uTS8,"[0.7922193941679235, 0.7899709024635496, 0.790992207139266]",NwM0YG_uTS8,0.4,NwM0YG_uTS8,"[0.7929110105580693, 0.7900150829562594, 0.7902865761689292]",NwM0YG_uTS8,2,NwM0YG_uTS8,21,,,,,,,,,,,,
U219eUIZ7Qo,37,NWug8UKCZxo,64,U219eUIZ7Qo,37,NWug8UKCZxo,64,U219eUIZ7Qo,0.982316608,NWug8UKCZxo,0.533434586,NWug8UKCZxo,134181.1002,NWug8UKCZxo,0,NWug8UKCZxo,0.726141832,qaOvHKG0Tio,1,NWug8UKCZxo,13,NWug8UKCZxo,0.527797631,NWug8UKCZxo,0.562390062,NWug8UKCZxo,"[0.5605505295486433, 0.5676419472675635, 0.578255098723608]",NWug8UKCZxo,0.2,NWug8UKCZxo,"[0.6313828149060671, 0.6381069705369059, 0.6489580125243815]",NWug8UKCZxo,2,NWug8UKCZxo,21,U219eUIZ7Qo,0.982316608,NWug8UKCZxo,0.533434586,NWug8UKCZxo,134181.1002,NWug8UKCZxo,0,NWug8UKCZxo,0.726141832,qaOvHKG0Tio,1,NWug8UKCZxo,13,NWug8UKCZxo,0.527797631,NWug8UKCZxo,0.562390062,NWug8UKCZxo,"[0.5605505295486433, 0.5676419472675635, 0.578255098723608]",NWug8UKCZxo,0.2,NWug8UKCZxo,"[0.6313828149060671, 0.6381069705369059, 0.6489580125243815]",NWug8UKCZxo,2,NWug8UKCZxo,21,,,,,,,,,,,,
U3jgo5ea_zc,8,NWxwgL9_IdQ,32,U3jgo5ea_zc,8,NWxwgL9_IdQ,32,U3jgo5ea_zc,0.566509507,NWxwgL9_IdQ,0.07417882,NWxwgL9_IdQ,1241500.662,NWxwgL9_IdQ,0,NWxwgL9_IdQ,0.722147569,qAY_o36paQ0,1,NWxwgL9_IdQ,12,NWxwgL9_IdQ,0.062237423,NWxwgL9_IdQ,0.083699948,NWxwgL9_IdQ,"[0.059420359052711993, 0.059859625668449226, 0.060595662507427206]",NWxwgL9_IdQ,0,NWxwgL9_IdQ,"[0.04756811815635345, 0.047720906544435955, 0.047619047619047616]",NWxwgL9_IdQ,3,NWxwgL9_IdQ,17,U3jgo5ea_zc,0.566509507,NWxwgL9_IdQ,0.07417882,NWxwgL9_IdQ,1241500.662,NWxwgL9_IdQ,0,NWxwgL9_IdQ,0.722147569,qAY_o36paQ0,1,NWxwgL9_IdQ,12,NWxwgL9_IdQ,0.062237423,NWxwgL9_IdQ,0.083699948,NWxwgL9_IdQ,"[0.059420359052711993, 0.059859625668449226, 0.060595662507427206]",NWxwgL9_IdQ,0,NWxwgL9_IdQ,"[0.04756811815635345, 0.047720906544435955, 0.047619047619047616]",NWxwgL9_IdQ,3,NWxwgL9_IdQ,17,,,,,,,,,,,,
u4hlzRNu3uE,12,NX0i5rLzAP4,59,u4hlzRNu3uE,12,NX0i5rLzAP4,59,u4hlzRNu3uE,0.962900415,NX0i5rLzAP4,0.411264816,NX0i5rLzAP4,611945.2343,NX0i5rLzAP4,0.4,NX0i5rLzAP4,0.724090833,qbBLDBohgrY,1,NX0i5rLzAP4,23,NX0i5rLzAP4,0.444783066,NX0i5rLzAP4,0.389314133,NX0i5rLzAP4,"[0.4932753405669388, 0.4898290280531691, 0.48690963042520385]",NX0i5rLzAP4,0.4,NX0i5rLzAP4,"[0.425567305573915, 0.4221524564882133, 0.4186935448336638]",NX0i5rLzAP4,3,NX0i5rLzAP4,3,u4hlzRNu3uE,0.962900415,NX0i5rLzAP4,0.411264816,NX0i5rLzAP4,611945.2343,NX0i5rLzAP4,0.4,NX0i5rLzAP4,0.724090833,qbBLDBohgrY,1,NX0i5rLzAP4,23,NX0i5rLzAP4,0.444783066,NX0i5rLzAP4,0.389314133,NX0i5rLzAP4,"[0.4932753405669388, 0.4898290280531691, 0.48690963042520385]",NX0i5rLzAP4,0.4,NX0i5rLzAP4,"[0.425567305573915, 0.4221524564882133, 0.4186935448336638]",NX0i5rLzAP4,3,NX0i5rLzAP4,3,,,,,,,,,,,,
u51OxZF1ltI,6,nX9P6skzZNU,82,u51OxZF1ltI,6,nX9P6skzZNU,82,u51OxZF1ltI,0.721928095,nX9P6skzZNU,0.230772763,nX9P6skzZNU,1651868.038,nX9P6skzZNU,0.2,nX9P6skzZNU,0.723287262,qBRG4RkE51Q,1,nX9P6skzZNU,11,nX9P6skzZNU,0.207646544,nX9P6skzZNU,0.254154988,nX9P6skzZNU,"[0.21783588435374157, 0.2181240621248498, 0.21825765722955856]",nX9P6skzZNU,0.6,nX9P6skzZNU,"[0.20376150460184075, 0.20355142056822728, 0.20471188475390154]",nX9P6skzZNU,5,nX9P6skzZNU,4,u51OxZF1ltI,0.721928095,nX9P6skzZNU,0.230772763,nX9P6skzZNU,1651868.038,nX9P6skzZNU,0.2,nX9P6skzZNU,0.723287262,qBRG4RkE51Q,1,nX9P6skzZNU,11,nX9P6skzZNU,0.207646544,nX9P6skzZNU,0.254154988,nX9P6skzZNU,"[0.21783588435374157, 0.2181240621248498, 0.21825765722955856]",nX9P6skzZNU,0.6,nX9P6skzZNU,"[0.20376150460184075, 0.20355142056822728, 0.20471188475390154]",nX9P6skzZNU,5,nX9P6skzZNU,4,,,,,,,,,,,,
u5kiz7GhJt0,9,nyhfJTFJHu8,60,u5kiz7GhJt0,9,nyhfJTFJHu8,60,u5kiz7GhJt0,0.881290899,nyhfJTFJHu8,0.624829776,nyhfJTFJHu8,570222.8899,nyhfJTFJHu8,0.2,nyhfJTFJHu8,0.726861105,qc5dR5_QKo4,1,nyhfJTFJHu8,37,nyhfJTFJHu8,0.665227059,nyhfJTFJHu8,0.570830484,nyhfJTFJHu8,"[0.7000969686725262, 0.6994714897453232, 0.6988570824881675]",nyhfJTFJHu8,0.4,nyhfJTFJHu8,"[0.7244624746450304, 0.723340094658553, 0.722028397565923]",nyhfJTFJHu8,5,nyhfJTFJHu8,20,u5kiz7GhJt0,0.881290899,nyhfJTFJHu8,0.624829776,nyhfJTFJHu8,570222.8899,nyhfJTFJHu8,0.2,nyhfJTFJHu8,0.726861105,qc5dR5_QKo4,1,nyhfJTFJHu8,37,nyhfJTFJHu8,0.665227059,nyhfJTFJHu8,0.570830484,nyhfJTFJHu8,"[0.7000969686725262, 0.6994714897453232, 0.6988570824881675]",nyhfJTFJHu8,0.4,nyhfJTFJHu8,"[0.7244624746450304, 0.723340094658553, 0.722028397565923]",nyhfJTFJHu8,5,nyhfJTFJHu8,20,,,,,,,,,,,,
U7d1GJf2QJI,10,nyOfJTi0jFw,60,U7d1GJf2QJI,10,nyOfJTi0jFw,60,U7d1GJf2QJI,0.852405179,nyOfJTi0jFw,0.346456204,nyOfJTi0jFw,1060684.552,nyOfJTi0jFw,0.4,nyOfJTi0jFw,0.724722343,QCk54X1xYVg,1,nyOfJTi0jFw,33,nyOfJTi0jFw,0.345961819,nyOfJTi0jFw,0.344063468,nyOfJTi0jFw,"[0.18879644959529063, 0.3365500422023112, 0.33374504934424104]",nyOfJTi0jFw,0.6,nyOfJTi0jFw,"[0.1799636410855733, 0.30649266329048175, 0.30872613946240746]",nyOfJTi0jFw,5,nyOfJTi0jFw,4,U7d1GJf2QJI,0.852405179,nyOfJTi0jFw,0.346456204,nyOfJTi0jFw,1060684.552,nyOfJTi0jFw,0.4,nyOfJTi0jFw,0.724722343,QCk54X1xYVg,1,nyOfJTi0jFw,33,nyOfJTi0jFw,0.345961819,nyOfJTi0jFw,0.344063468,nyOfJTi0jFw,"[0.18879644959529063, 0.3365500422023112, 0.33374504934424104]",nyOfJTi0jFw,0.6,nyOfJTi0jFw,"[0.1799636410855733, 0.30649266329048175, 0.30872613946240746]",nyOfJTi0jFw,5,nyOfJTi0jFw,4,,,,,,,,,,,,
u91BucJ4MKE,19,NySN_plfiNI,31,u91BucJ4MKE,19,NySN_plfiNI,31,u91BucJ4MKE,0.974489403,NySN_plfiNI,0.377555579,NySN_plfiNI,1317314.522,NySN_plfiNI,1,NySN_plfiNI,0.724332716,qCoReA4dNV0,1,NySN_plfiNI,2,NySN_plfiNI,0.389125048,NySN_plfiNI,0.403093624,NySN_plfiNI,"[0.29990290346908, 0.4148961475615888, 0.42063039425171783]",NySN_plfiNI,0.6,NySN_plfiNI,"[0.3061085972850679, 0.41907993966817497, 0.42755153343388635]",NySN_plfiNI,3,NySN_plfiNI,6,u91BucJ4MKE,0.974489403,NySN_plfiNI,0.377555579,NySN_plfiNI,1317314.522,NySN_plfiNI,1,NySN_plfiNI,0.724332716,qCoReA4dNV0,1,NySN_plfiNI,2,NySN_plfiNI,0.389125048,NySN_plfiNI,0.403093624,NySN_plfiNI,"[0.29990290346908, 0.4148961475615888, 0.42063039425171783]",NySN_plfiNI,0.6,NySN_plfiNI,"[0.3061085972850679, 0.41907993966817497, 0.42755153343388635]",NySN_plfiNI,3,NySN_plfiNI,6,,,,,,,,,,,,
u9FEg5qur14,30,nz3qGgt7b2s,17,u9FEg5qur14,30,nz3qGgt7b2s,17,u9FEg5qur14,0.859531691,nz3qGgt7b2s,0.348090147,nz3qGgt7b2s,1589175.293,nz3qGgt7b2s,0.6,nz3qGgt7b2s,0.724088391,QCsd_reCiSI,1,nz3qGgt7b2s,3,nz3qGgt7b2s,0.281442401,nz3qGgt7b2s,0.400495171,nz3qGgt7b2s,"[0.029378404139433552, 0.2189030890133831, 0.23235002334267035]",nz3qGgt7b2s,0.4,nz3qGgt7b2s,"[0.00196078431372549, 0.18272642390289448, 0.19873949579831934]",nz3qGgt7b2s,1,nz3qGgt7b2s,6,u9FEg5qur14,0.859531691,nz3qGgt7b2s,0.348090147,nz3qGgt7b2s,1589175.293,nz3qGgt7b2s,0.6,nz3qGgt7b2s,0.724088391,QCsd_reCiSI,1,nz3qGgt7b2s,3,nz3qGgt7b2s,0.281442401,nz3qGgt7b2s,0.400495171,nz3qGgt7b2s,"[0.029378404139433552, 0.2189030890133831, 0.23235002334267035]",nz3qGgt7b2s,0.4,nz3qGgt7b2s,"[0.00196078431372549, 0.18272642390289448, 0.19873949579831934]",nz3qGgt7b2s,1,nz3qGgt7b2s,6,,,,,,,,,,,,
